,SPX_F,NKY_F,KOSPI_F,HSI_F,TWSE_F,UKX_F,AS51_F
2021-06-14,4254.7,29140.0,432.3,28806.0,28806.0,7154.5,7355.0
2021-06-15,4246.6,29410.0,433.45,28509.0,28509.0,7168.5,7389.0
2021-06-16,4223.1,29250.0,436.15,28370.0,28370.0,7189.5,7388.0
2021-06-17,4222.2,29000.0,432.85,28432.0,28432.0,7151.5,7379.0
2021-06-18,4187.25,28930.0,434.5,28761.0,28761.0,7014.0,7279.0
2021-06-21,4213.8,28020.0,430.35,28422.0,28422.0,6990.0,7155.0
2021-06-22,4236.2,28750.0,433.4,28193.0,28193.0,7023.0,7253.0
2021-06-23,4231.4,28810.0,435.85,28730.0,28730.0,7012.5,7199.0
2021-06-24,4256.1,28800.0,437.7,28829.0,28829.0,7047.5,7177.0
2021-06-25,4271.3,29040.0,439.7,29218.0,29218.0,7067.5,7207.0
2021-06-28,4280.4,28950.0,438.85,29224.0,29224.0,7003.5,7205.0
2021-06-29,4282.0,28760.0,437.05,29064.0,29064.0,7020.0,7220.0
2021-06-30,4288.6,28780.0,438.85,28630.0,28630.0,6980.5,7223.0
2021-07-01,4310.8,28630.0,435.9,28630.0,28630.0,7051.0,7180.0
2021-07-02,4342.8,28760.0,435.7,28149.0,28149.0,7047.0,7230.0
2021-07-06,4333.9,28610.0,439.15,27946.0,27946.0,7022.5,7173.0
2021-07-07,4349.7,28380.0,436.45,27902.0,27902.0,7079.0,7245.0
2021-07-08,4312.9,28150.0,430.85,27100.0,27100.0,6960.5,7255.0
2021-07-09,4359.9,28210.0,426.25,27247.0,27247.0,7044.0,7186.0
2021-07-12,4376.5,28500.0,431.5,27531.0,27531.0,7063.5,7252.0
2021-07-13,4361.2,28650.0,434.6,27880.0,27880.0,7052.5,7251.0
2021-07-14,4367.7,28540.0,433.65,27776.0,27776.0,7028.0,7270.0
2021-07-15,4352.0,28220.0,436.25,28012.0,28012.0,6937.0,7243.0
2021-07-16,4318.6,27930.0,434.1,28020.0,28020.0,6930.5,7269.0
2021-07-19,4251.2,27600.0,429.3,27469.0,27469.0,6768.0,7197.0
2021-07-20,4315.6,27410.0,428.5,27235.0,27235.0,6813.5,7161.0
2021-07-21,4350.5,27560.0,425.65,27226.0,27226.0,6931.5,7226.0
2021-07-22,4359.5,27560.0,431.5,27705.0,27705.0,6893.0,7295.0
2021-07-23,4403.1,27560.0,431.5,27272.0,27272.0,6961.5,7313.0
2021-07-26,4414.3,27830.0,428.0,26130.0,26130.0,6951.5,7309.0
2021-07-27,4394.6,27910.0,428.15,25038.0,25038.0,6927.0,7340.0
2021-07-28,4393.8,27530.0,428.65,25384.0,25384.0,6950.5,7282.0
2021-07-29,4411.8,27810.0,429.4,26146.0,26146.0,7007.5,7331.0
2021-07-30,4389.5,27350.0,424.4,25897.0,25897.0,6966.5,7300.0
2021-08-02,4379.7,27740.0,426.45,26121.0,26121.0,7014.5,7386.0
2021-08-03,4415.1,27580.0,430.3,26055.0,26055.0,7036.5,7372.0
2021-08-04,4394.7,27590.0,436.2,26358.0,26358.0,7051.5,7411.0
2021-08-05,4421.6,27680.0,435.2,26125.0,26125.0,7059.5,7420.0
2021-08-06,4429.4,27840.0,433.55,26129.0,26129.0,7063.5,7445.0
2021-08-09,4425.7,27840.0,432.0,26217.0,26217.0,7076.0,7438.0
2021-08-10,4429.9,27850.0,429.0,26466.0,26466.0,7100.5,7463.0
2021-08-11,4440.6,28070.0,425.0,26545.0,26545.0,7153.0,7493.0
2021-08-12,4454.6,28020.0,423.35,26388.0,26388.0,7159.0,7498.0
2021-08-13,4462.5,27990.0,416.1,26310.0,26310.0,7184.0,7545.0
2021-08-16,4474.0,27480.0,416.1,26088.0,26088.0,7112.0,7500.0
2021-08-17,4443.6,27360.0,411.75,25683.0,25683.0,7137.5,7445.0
2021-08-18,4394.5,27600.0,413.05,25757.0,25757.0,7128.5,7427.0
2021-08-19,4401.4,27210.0,404.85,25213.0,25213.0,7032.0,7375.0
2021-08-20,4436.9,27010.0,400.9,24780.0,24780.0,7067.0,7388.0
2021-08-23,4475.5,27520.0,405.15,25084.0,25084.0,7092.0,7430.0
2021-08-24,4482.5,27740.0,413.0,25638.0,25638.0,7092.0,7435.0
2021-08-25,4492.9,27740.0,413.45,25680.0,25680.0,7127.0,7472.0
2021-08-26,4466.5,27690.0,410.5,25417.0,25417.0,7111.0,7426.0
2021-08-27,4505.6,27640.0,410.6,25366.0,25366.0,7134.0,7428.0
2021-08-30,4525.2,27740.0,411.9,25465.0,25465.0,7134.0,7443.0
2021-08-31,4520.5,28180.0,419.5,25754.0,25754.0,7096.5,7477.0
2021-09-01,4521.3,28490.0,419.8,25926.0,25926.0,7137.5,7471.0
2021-09-02,4535.2,28470.0,416.6,26023.0,26023.0,7164.5,7461.0
2021-09-03,4534.4,29160.0,419.15,25844.0,25844.0,7138.5,7506.0
2021-09-07,4519.3,29900.0,418.5,26225.0,26225.0,7151.0,7532.0
2021-09-08,4512.6,30130.0,414.5,26213.0,26213.0,7101.0,7513.0
2021-09-09,4492.3,29990.0,407.4,25646.0,25646.0,7023.5,7366.0
2021-09-10,4458.3,30160.0,408.2,26141.0,26141.0,7027.0,7396.0
2021-09-13,4468.9,30330.0,409.7,25785.0,25785.0,7069.5,7435.0
2021-09-14,4444.6,30400.0,412.6,25445.0,25445.0,7036.0,7433.0
2021-09-15,4481.7,30350.0,413.0,25038.0,25038.0,7034.0,7415.0
2021-09-16,4474.3,30200.0,409.1,24647.0,24647.0,7031.0,7437.0
2021-09-17,4464.33,30350.0,410.75,24882.0,24882.0,6975.0,7370.0
2021-09-20,4348.25,30350.0,410.75,24062.0,24062.0,6867.5,7216.0
2021-09-21,4343.25,29760.0,410.75,24175.0,24175.0,6938.5,7239.0
2021-09-22,4384.0,29520.0,410.75,24175.0,24175.0,7047.0,7276.0
2021-09-23,4438.0,29520.0,409.55,24519.0,24519.0,7048.0,7348.0
2021-09-24,4445.75,30150.0,409.25,24168.0,24168.0,7020.5,7302.0
2021-09-27,4433.0,30080.0,410.7,24168.0,24168.0,7032.0,7353.0
2021-09-28,4343.5,29920.0,404.9,24476.0,24476.0,6997.0,7239.0
2021-09-29,4349.75,29620.0,399.15,24485.0,24485.0,7075.0,7176.0
2021-09-30,4297.75,29460.0,401.5,24524.0,24524.0,7073.5,7293.0
2021-10-01,4343.75,28820.0,393.6,24524.0,24524.0,6995.0,7128.0
2021-10-04,4291.25,28230.0,393.6,23974.0,23974.0,6986.5,7244.0
2021-10-05,4334.0,27740.0,388.75,24058.0,24058.0,7053.0,7217.0
2021-10-06,4354.0,27410.0,382.4,23957.0,23957.0,6965.5,7177.0
2021-10-07,4390.0,27820.0,388.2,24620.0,24620.0,7058.0,7228.0
2021-10-08,4382.25,28120.0,388.05,24824.0,24824.0,7072.5,7277.0
2021-10-11,4351.0,28500.0,388.05,25269.0,25269.0,7108.0,7264.0
2021-10-12,4340.75,28090.0,380.25,24910.0,24910.0,7106.0,7247.0
2021-10-13,4355.0,28140.0,384.6,24910.0,24910.0,7120.0,7232.0
2021-10-14,4429.0,28570.0,389.4,24910.0,24910.0,7190.0,7289.0
2021-10-15,4462.5,29120.0,394.6,25318.0,25318.0,7210.5,7333.0
2021-10-18,4477.5,28910.0,392.9,25436.0,25436.0,7182.0,7357.0
2021-10-19,4511.25,29260.0,395.8,25775.0,25775.0,7200.5,7342.0
2021-10-20,4528.0,29280.0,394.0,26156.0,26156.0,7202.5,7384.0
2021-10-21,4541.75,28730.0,393.4,25970.0,25970.0,7167.5,7387.0
2021-10-22,4536.5,28870.0,394.4,26110.0,26110.0,7193.5,7386.0
2021-10-25,4558.0,28620.0,395.85,26141.0,26141.0,7205.5,7424.0
2021-10-26,4565.25,29130.0,399.35,26039.0,26039.0,7255.5,7418.0
2021-10-27,4544.5,29000.0,395.45,25640.0,25640.0,7229.0,7420.0
2021-10-28,4587.5,28760.0,394.35,25593.0,25593.0,7218.5,7404.0
2021-10-29,4597.0,28780.0,388.15,25304.0,25304.0,7224.0,7280.0
2021-11-01,4605.75,29550.0,390.9,25105.0,25105.0,7277.0,7347.0
2021-11-02,4623.5,29500.0,395.6,25008.0,25008.0,7254.5,7289.0
2021-11-03,4652.25,29500.0,389.05,25010.0,25010.0,7223.5,7363.0
2021-11-04,4673.25,29820.0,392.45,25195.0,25195.0,7271.0,7399.0
2021-11-05,4690.25,29620.0,390.65,24868.0,24868.0,7286.5,7437.0
2021-11-08,4694.0,29490.0,389.95,24737.0,24737.0,7287.5,7447.0
2021-11-09,4678.25,29300.0,390.5,24779.0,24779.0,7255.5,7420.0
2021-11-10,4642.0,29110.0,386.45,25017.0,25017.0,7306.0,7412.0
2021-11-11,4643.0,29300.0,386.55,25201.0,25201.0,7373.5,7371.0
2021-11-12,4678.25,29600.0,391.15,25310.0,25310.0,7334.5,7438.0
2021-11-15,4679.0,29730.0,395.3,25376.0,25376.0,7331.0,7469.0
2021-11-16,4696.0,29770.0,394.6,25636.0,25636.0,7321.0,7409.0
2021-11-17,4686.25,29690.0,389.85,25629.0,25629.0,7279.0,7370.0
2021-11-18,4701.5,29570.0,388.35,25308.0,25308.0,7247.0,7367.0
2021-11-19,4694.5,29780.0,390.85,24989.0,24989.0,7218.0,7396.0
2021-11-22,4679.75,29790.0,400.0,24923.0,24923.0,7255.5,7353.0
2021-11-23,4688.5,29790.0,396.05,24564.0,24564.0,7265.0,7408.0
2021-11-24,4699.0,29370.0,395.4,24688.0,24688.0,7283.0,7393.0
2021-11-26,4595.75,28790.0,384.85,24082.0,24082.0,7039.5,7270.0
2021-11-29,4651.0,28220.0,381.95,23905.0,23905.0,7115.0,7214.0
2021-11-30,4566.25,27470.0,373.35,23475.0,23475.0,7079.5,7231.0
2021-12-01,4508.5,28180.0,383.0,23592.0,23592.0,7169.0,7239.0
2021-12-02,4575.75,27750.0,389.0,23740.0,23740.0,7130.0,7218.0
2021-12-03,4537.5,28070.0,392.25,23785.0,23785.0,7110.0,7249.0
2021-12-06,4590.0,27850.0,392.3,23332.0,23332.0,7243.0,7285.0
2021-12-07,4685.0,28520.0,396.15,24013.0,24013.0,7344.0,7331.0
2021-12-08,4699.0,28890.0,398.25,24003.0,24003.0,7337.5,7417.0
2021-12-09,4667.0,28750.0,399.4,24153.0,24153.0,7320.5,7378.0
2021-12-10,4711.0,28380.0,393.0,23978.0,23978.0,7296.0,7353.0
2021-12-13,4668.75,28650.0,393.9,24017.0,24017.0,7236.5,7380.0
2021-12-14,4637.0,28340.0,390.45,23598.0,23598.0,7225.0,7380.0
2021-12-15,4709.5,28470.0,390.85,23397.0,23397.0,7176.5,7313.0
2021-12-16,4668.75,29000.0,393.5,23479.0,23479.0,7268.5,7314.0
2021-12-17,4636.46,28520.0,393.95,23142.0,23142.0,7233.5,7207.0
2021-12-20,4558.5,27900.0,386.6,22781.0,22781.0,7133.0,7195.0
2021-12-21,4640.75,28500.0,389.5,22909.0,22909.0,7227.0,7261.0
2021-12-22,4686.0,28440.0,391.6,23096.0,23096.0,7262.5,7271.0
2021-12-23,4715.75,28710.0,393.6,23209.0,23209.0,7325.0,7292.0
2021-12-27,4782.25,28650.0,394.3,23209.0,23209.0,7335.0,7292.0
2021-12-28,4778.5,28940.0,398.3,23361.0,23361.0,7335.0,7292.0
2021-12-29,4784.5,28830.0,396.3,23066.0,23066.0,7365.5,7415.0
2021-12-30,4772.25,28780.0,394.25,23118.0,23118.0,7348.5,7435.0
2021-12-31,4758.5,28780.0,394.25,23451.0,23451.0,7324.0,7347.0
2022-01-03,4786.0,28780.0,395.3,23266.0,23266.0,7324.0,7347.0
2022-01-04,4784.25,29230.0,394.65,23296.0,23296.0,7436.5,7532.0
2022-01-05,4692.5,29270.0,389.1,22903.0,22903.0,7461.5,7481.0
2022-01-06,4687.5,28500.0,385.25,22992.0,22992.0,7385.5,7268.0
2022-01-07,4667.75,28450.0,390.5,23467.0,23467.0,7419.5,7349.0
2022-01-10,4662.25,28450.0,386.7,23672.0,23672.0,7395.5,7339.0
2022-01-11,4705.0,28150.0,388.3,23703.0,23703.0,7430.0,7293.0
2022-01-12,4716.25,28740.0,395.0,24322.0,24322.0,7485.0,7350.0
2022-01-13,4652.0,28550.0,392.5,24461.0,24461.0,7507.0,7366.0
2022-01-14,4654.75,28190.0,386.5,24387.0,24387.0,7483.0,7302.0
2022-01-18,4571.25,28250.0,380.65,24036.0,24036.0,7515.0,7315.0
2022-01-19,4524.25,27520.0,378.0,24075.0,24075.0,7527.5,7225.0
2022-01-20,4474.75,27790.0,380.05,24988.0,24988.0,7523.0,7245.0
2022-01-21,4390.0,27520.0,376.35,24916.0,24916.0,7430.0,7055.0
2022-01-24,4403.75,27580.0,370.85,24661.0,24661.0,7245.0,7052.0
2022-01-25,4349.0,27060.0,361.0,24238.0,24238.0,7318.5,6877.0
2022-01-26,4341.5,27010.0,360.7,24317.0,24317.0,7420.5,6920.0
2022-01-27,4317.75,26220.0,347.45,23840.0,23840.0,7488.5,6709.0
2022-01-28,4423.25,26710.0,356.6,23612.0,23612.0,7410.5,6912.0
2022-01-31,4504.25,27050.0,356.6,23862.0,23862.0,7396.5,6868.0
2022-02-01,4535.0,27030.0,356.6,23862.0,23862.0,7467.5,6909.0
2022-02-02,4577.25,27540.0,356.6,23862.0,23862.0,7531.5,6982.0
2022-02-03,4469.0,27200.0,361.5,23862.0,23862.0,7470.5,6978.0
2022-02-04,4492.5,27410.0,366.4,24543.0,24543.0,7447.5,7034.0
2022-02-07,4475.75,27220.0,363.25,24456.0,24456.0,7525.0,7012.0
2022-02-08,4512.5,27280.0,363.2,24324.0,24324.0,7501.0,7084.0
2022-02-09,4577.75,27550.0,368.9,24831.0,24831.0,7586.5,7152.0
2022-02-10,4497.5,27700.0,371.75,24990.0,24990.0,7613.0,7183.0
2022-02-11,4409.5,27700.0,368.0,24860.0,24860.0,7600.5,7108.0
2022-02-14,4394.0,27100.0,363.65,24437.0,24437.0,7471.5,7147.0
2022-02-15,4464.5,26840.0,360.55,24501.0,24501.0,7531.5,7103.0
2022-02-16,4470.0,27430.0,367.35,24715.0,24715.0,7541.0,7203.0
2022-02-17,4374.5,27160.0,370.2,24715.0,24715.0,7477.0,7213.0
2022-02-18,4343.5,27090.0,368.4,24323.0,24323.0,7462.0,7145.0
2022-02-22,4300.0,26430.0,363.6,23574.0,23574.0,7441.0,7080.0
2022-02-23,4222.0,26430.0,364.05,23671.0,23671.0,7447.5,7118.0
2022-02-24,4284.0,25930.0,354.4,22890.0,22890.0,7175.5,6944.0
2022-02-25,4380.0,26500.0,359.4,22826.0,22826.0,7452.5,6952.0
2022-02-28,4368.0,26560.0,361.2,22657.0,22657.0,7434.5,7023.0
2022-03-01,4303.75,26880.0,361.2,22556.0,22556.0,7295.5,7046.0
2022-03-02,4381.75,26360.0,360.2,22315.0,22315.0,7413.0,7093.0
2022-03-03,4359.25,26660.0,366.45,22370.0,22370.0,7210.0,7126.0
2022-03-04,4327.25,26100.0,361.15,21837.0,21837.0,6970.5,7091.0
2022-03-07,4198.5,25210.0,352.8,20900.0,20900.0,6939.5,7027.0
2022-03-08,4168.75,24690.0,347.9,20863.0,20863.0,6933.0,6944.0
2022-03-09,4275.25,24750.0,347.9,20519.0,20519.0,7128.0,7037.0
2022-03-10,4257.25,25740.0,355.45,20791.0,20791.0,7067.0,7131.0
2022-03-11,4201.5,25090.0,354.15,20495.0,20495.0,7140.5,7051.0
2022-03-14,4172.0,25050.0,354.0,19585.0,19585.0,7192.5,7148.0
2022-03-15,4262.0,25130.0,350.3,18315.0,18315.0,7161.5,7097.0
2022-03-16,4358.0,25600.0,356.1,20123.0,20123.0,7295.5,7184.0
2022-03-17,4410.25,26440.0,361.75,21466.0,21466.0,7377.5,7285.0
2022-03-18,4409.35,26730.0,362.0,21425.0,21425.0,7453.0,7264.0
2022-03-21,4452.25,26730.0,358.75,21235.0,21235.0,7396.0,7236.0
2022-03-22,4505.0,27070.0,361.4,21917.0,21917.0,7409.0,7312.0
2022-03-23,4447.5,27860.0,364.25,22100.0,22100.0,7409.0,7349.0
2022-03-24,4512.5,27840.0,362.5,21936.0,21936.0,7432.5,7348.0
2022-03-25,4536.5,27910.0,361.75,21369.0,21369.0,7438.5,7380.0
2022-03-28,4568.0,27650.0,362.45,21768.0,21768.0,7434.5,7377.0
2022-03-29,4625.5,27920.0,363.55,21955.0,21955.0,7485.5,7447.0
2022-03-30,4596.0,28000.0,364.75,22231.0,22231.0,7516.5,7484.0
2022-03-31,4530.75,27830.0,365.7,21990.0,21990.0,7486.0,7479.0
2022-04-01,4539.25,27660.0,363.5,22026.0,22026.0,7493.5,7469.0
2022-04-04,4577.75,27790.0,365.5,22474.0,22474.0,7526.0,7478.0
2022-04-05,4520.25,27800.0,365.3,22474.0,22474.0,7550.0,7497.0
2022-04-06,4475.75,27430.0,361.35,22091.0,22091.0,7532.5,7455.0
2022-04-07,4496.25,26900.0,356.2,21802.0,21802.0,7506.0,7419.0
2022-04-08,4483.5,27040.0,356.4,21930.0,21930.0,7620.5,7453.0
2022-04-11,4409.0,26820.0,356.05,21129.0,21129.0,7577.0,7462.0
2022-04-12,4393.0,26320.0,352.65,21303.0,21303.0,7547.0,7424.0
2022-04-13,4442.25,26880.0,358.8,21311.0,21311.0,7536.5,7454.0
2022-04-14,4387.5,27190.0,357.35,21521.0,21521.0,7575.0,7496.0
2022-04-18,4386.75,26750.0,353.7,21521.0,21521.0,7575.0,7496.0
2022-04-19,4459.25,27050.0,357.2,20993.0,20993.0,7571.5,7534.0
2022-04-20,4455.5,27180.0,356.95,20929.0,20929.0,7587.5,7540.0
2022-04-21,4390.5,27520.0,358.9,20658.0,20658.0,7603.5,7562.0
2022-04-22,4267.25,27100.0,354.55,20605.0,20605.0,7501.5,7448.0
2022-04-25,4292.75,26540.0,348.35,19809.0,19809.0,7366.5,7323.0
2022-04-26,4170.5,26650.0,350.05,19973.0,19973.0,7359.5,7277.0
2022-04-27,4180.25,26390.0,345.4,19927.0,19927.0,7407.5,7233.0
2022-04-28,4283.5,26870.0,349.9,20149.0,20149.0,7471.0,7334.0
2022-04-29,4127.5,26870.0,355.6,21003.0,21003.0,7513.0,7409.0
2022-05-02,4151.0,26810.0,353.45,21003.0,21003.0,7513.0,7324.0
2022-05-03,4169.25,26810.0,352.85,20954.0,20954.0,7528.5,7285.0
2022-05-04,4295.25,26810.0,353.55,20719.0,20719.0,7475.0,7272.0
2022-05-05,4143.25,26810.0,353.55,20645.0,20645.0,7482.0,7326.0
2022-05-06,4119.5,27110.0,348.3,19870.0,19870.0,7383.5,7158.0
2022-05-09,3987.5,26390.0,345.3,19870.0,19870.0,7201.5,7102.0
2022-05-10,3996.75,26270.0,343.1,19474.0,19474.0,7228.5,7022.0
2022-05-11,3930.25,26250.0,343.05,19769.0,19769.0,7316.0,7045.0
2022-05-12,3927.25,25770.0,337.8,19232.0,19232.0,7216.5,6916.0
2022-05-13,4019.75,26390.0,345.7,19768.0,19768.0,7395.0,7056.0
2022-05-16,4004.75,26480.0,344.15,19924.0,19924.0,7427.0,7077.0
2022-05-17,4084.75,26630.0,347.6,20575.0,20575.0,7490.0,7111.0
2022-05-18,3922.75,26860.0,348.4,20486.0,20486.0,7423.5,7173.0
2022-05-19,3897.75,26370.0,342.1,20020.0,20020.0,7279.5,7057.0
2022-05-20,3899.5,26770.0,349.65,20612.0,20612.0,7377.0,7144.0
2022-05-23,3971.75,27050.0,350.7,20419.0,20419.0,7494.0,7153.0
2022-05-24,3940.5,26740.0,344.2,20114.0,20114.0,7473.5,7122.0
