,SPX,NKY,KOSPI,HSI,TWSE,UKX,AS51
2012-11-06,1428.39,8975.15,1928.17,21944.43,7236.68,5884.9,4484.798
2012-11-07,1394.53,8972.89,1937.55,22099.85,7287.18,5791.63,4516.462
2012-11-08,1377.51,8837.15,1914.41,21566.91,7242.63,5776.05,4483.822
2012-11-09,1379.85,8757.6,1904.41,21384.38,7293.22,5769.68,4462.024
2012-11-12,1380.03,8676.44,1900.87,21430.3,7267.75,5767.27,4448.031
2012-11-13,1374.53,8661.05,1889.7,21188.65,7136.05,5786.25,4379.804
2012-11-14,1355.49,8664.73,1894.04,21441.99,7159.75,5722.01,4388.367
2012-11-15,1353.33,8829.72,1870.72,21108.93,7143.84,5677.75,4349.25
2012-11-16,1359.88,9024.16,1860.83,21159.01,7130.07,5605.59,4336.848
2012-11-19,1386.89,9153.2,1878.1,21262.06,7129.04,5737.66,4361.448
2012-11-20,1387.81,9142.64,1890.18,21228.28,7145.77,5748.1,4385.678
2012-11-21,1391.03,9222.52,1884.04,21524.36,7088.49,5752.03,4369.499
2012-11-23,1409.15,9222.52,1911.33,21913.98,7326.01,5819.14,4413.013
2012-11-26,1406.29,9388.94,1908.51,21861.81,7407.37,5786.72,4424.189
2012-11-27,1398.94,9423.3,1925.2,21844.03,7430.2,5799.71,4456.827
2012-11-28,1409.93,9308.35,1912.78,21708.98,7434.93,5803.28,4447.308
2012-11-29,1415.95,9400.88,1934.85,21922.89,7503.55,5870.3,4477.731
2012-11-30,1416.18,9446.01,1932.9,22030.39,7580.17,5866.82,4506.036
2012-12-03,1409.46,9458.18,1940.02,21767.85,7599.91,5871.24,4531.508
2012-12-04,1407.05,9432.46,1935.18,21799.97,7600.98,5869.04,4503.575
2012-12-05,1409.28,9468.84,1947.04,22270.91,7649.05,5892.08,4520.399
2012-12-06,1413.94,9545.16,1949.62,22249.81,7623.26,5901.42,4509.345
2012-12-07,1418.07,9527.39,1957.45,22191.17,7642.26,5914.4,4551.758
2012-12-10,1418.55,9533.75,1957.42,22276.72,7609.5,5921.63,4557.947
2012-12-11,1427.84,9525.32,1964.62,22323.94,7613.69,5924.97,4576.005
2012-12-12,1428.48,9581.46,1975.44,22503.35,7690.19,5945.85,4583.81
2012-12-13,1419.45,9742.73,2002.77,22445.58,7757.09,5929.61,4582.793
2012-12-14,1413.58,9737.56,1995.04,22605.98,7698.77,5921.76,4583.109
2012-12-17,1430.36,9828.88,1983.07,22513.61,7631.28,5912.15,4573.395
2012-12-18,1446.79,9923.01,1993.09,22494.73,7643.74,5935.9,4595.205
2012-12-19,1435.81,10160.4,1993.09,22623.37,7677.47,5961.59,4617.777
2012-12-20,1443.69,10039.33,1999.5,22659.78,7595.46,5958.34,4634.107
2012-12-21,1430.15,9940.06,1980.42,22506.29,7519.93,5939.99,4623.578
2012-12-24,1426.66,9940.06,1981.82,22541.18,7535.52,5954.18,4635.189
2012-12-26,1419.83,10230.36,1982.25,22541.18,7634.19,5954.18,4635.189
2012-12-27,1418.1,10322.98,1987.35,22619.78,7648.41,5954.3,4647.963
2012-12-28,1402.43,10395.18,1997.05,22666.59,7699.5,5925.37,4671.299
2012-12-31,1426.19,10395.18,1997.05,22656.92,7699.5,5897.81,4648.95
2013-01-02,1462.42,10395.18,2031.1,23311.98,7779.22,6027.37,4705.94
2013-01-03,1459.37,10395.18,2019.41,23398.6,7836.84,6047.34,4740.682
2013-01-04,1466.47,10688.11,2011.94,23331.09,7805.99,6089.84,4723.78
2013-01-07,1461.89,10599.01,2011.25,23329.75,7755.09,6064.58,4717.325
2013-01-08,1457.15,10508.06,1997.94,23111.19,7721.66,6053.63,4690.25
2013-01-09,1461.02,10578.57,1991.81,23218.47,7738.64,6098.65,4708.138
2013-01-10,1472.12,10652.64,2006.8,23354.31,7811.64,6101.51,4722.957
2013-01-11,1472.05,10801.57,1996.67,23264.07,7819.15,6121.58,4709.486
2013-01-14,1470.68,10801.57,2007.04,23413.26,7823.97,6107.86,4719.707
2013-01-15,1472.34,10879.08,1983.74,23381.51,7765.02,6117.31,4716.555
2013-01-16,1472.63,10600.44,1977.45,23356.99,7700.43,6103.98,4738.444
2013-01-17,1480.94,10609.64,1974.27,23339.76,7616.64,6132.36,4756.626
2013-01-18,1485.98,10913.3,1987.85,23601.78,7732.87,6154.41,4771.226
2013-01-22,1492.56,10709.93,1996.52,23658.99,7759.1,6179.17,4779.078
2013-01-23,1494.81,10486.99,1980.41,23635.1,7744.18,6197.64,4787.827
2013-01-24,1494.82,10620.87,1964.48,23598.9,7695.99,6264.91,4810.224
2013-01-25,1502.96,10926.65,1946.69,23580.43,7672.58,6284.45,4835.174
2013-01-28,1500.18,10824.31,1939.71,23671.88,7714.67,6294.41,4835.174
2013-01-29,1507.84,10866.72,1955.96,23655.17,7802.0,6339.19,4888.976
2013-01-30,1501.96,11113.95,1964.43,23822.06,7832.98,6323.11,4896.693
2013-01-31,1498.11,11138.66,1961.94,23729.53,7850.02,6276.88,4878.781
2013-02-01,1513.17,11191.34,1957.79,23721.84,7855.97,6347.24,4921.096
2013-02-04,1495.71,11260.35,1953.21,23685.01,7923.16,6246.84,4907.515
2013-02-05,1511.29,11046.92,1938.18,23148.53,7886.94,6282.76,4882.72
2013-02-06,1512.12,11463.75,1936.19,23256.93,7906.65,6295.34,4920.954
2013-02-07,1509.39,11357.07,1931.77,23177.0,7906.65,6228.42,4935.702
2013-02-08,1517.93,11153.16,1950.9,23215.16,7906.65,6263.93,4971.296
2013-02-11,1517.01,11153.16,1950.9,23215.16,7906.65,6277.06,4959.504
2013-02-12,1519.43,11369.12,1945.79,23215.16,7906.65,6338.38,4958.985
2013-02-13,1520.33,11251.41,1976.07,23215.16,7906.65,6359.11,5003.657
2013-02-14,1521.38,11307.28,1979.61,23413.25,7906.65,6327.36,5036.882
2013-02-15,1519.79,11173.83,1981.18,23444.56,7906.65,6328.26,5033.918
2013-02-19,1530.94,11372.34,1985.83,23143.91,7960.88,6379.07,5081.897
2013-02-20,1511.95,11468.28,2024.64,23307.41,8029.1,6395.37,5098.714
2013-02-21,1502.42,11309.13,2015.22,22906.67,7957.46,6291.54,4980.091
2013-02-22,1515.6,11385.94,2018.89,22782.44,7947.72,6335.7,5018.145
2013-02-25,1487.85,11662.52,2009.52,22820.08,7947.68,6355.37,5055.767
2013-02-26,1496.94,11398.81,2000.01,22519.69,7880.9,6270.44,5003.566
2013-02-27,1515.99,11253.97,2004.04,22577.01,7897.98,6325.88,5036.592
2013-02-28,1514.68,11559.36,2026.49,23020.27,7897.98,6360.81,5104.08
2013-03-01,1518.2,11606.38,2026.49,22880.22,7964.63,6378.6,5086.134
2013-03-04,1525.2,11652.29,2013.15,22537.81,7867.34,6345.63,5010.524
2013-03-05,1539.79,11683.45,2016.61,22560.5,7932.71,6431.95,5075.363
2013-03-06,1541.46,11932.27,2020.74,22777.84,7950.3,6427.64,5116.79
2013-03-07,1544.26,11968.08,2004.4,22771.44,7960.51,6439.16,5109.2
2013-03-08,1551.18,12283.62,2006.01,23091.95,8015.14,6483.58,5123.441
2013-03-11,1556.22,12349.05,2003.35,23090.82,8038.72,6503.63,5146.905
2013-03-12,1552.48,12314.81,1993.34,22890.6,7994.71,6510.62,5117.868
2013-03-13,1554.52,12239.66,1999.73,22556.65,7995.51,6481.5,5092.397
2013-03-14,1563.23,12381.19,2002.13,22619.18,7951.76,6529.41,5032.222
2013-03-15,1560.7,12560.95,1986.5,22533.11,7927.49,6489.65,5120.242
2013-03-18,1552.1,12220.63,1968.18,22083.36,7811.34,6457.92,5015.402
2013-03-19,1548.34,12468.23,1978.56,22041.86,7838.47,6441.32,4987.4
2013-03-20,1558.71,12468.23,1959.41,22256.44,7798.03,6432.7,4967.35
2013-03-21,1545.8,12635.69,1950.82,22225.88,7811.84,6388.55,4959.406
2013-03-22,1556.89,12338.53,1948.71,22115.3,7796.22,6392.76,4967.262
2013-03-25,1551.69,12546.46,1977.67,22251.15,7856.12,6378.38,4990.197
2013-03-26,1563.77,12471.62,1983.7,22311.08,7856.36,6399.37,4950.246
2013-03-27,1562.85,12493.79,1993.44,22464.82,7894.12,6387.56,4994.993
2013-03-28,1569.19,12335.96,1993.52,22299.63,7866.88,6411.74,4966.499
2013-04-01,1562.17,12135.02,1995.99,22299.63,7899.24,6411.74,4966.499
2013-04-02,1570.25,12003.43,1986.15,22367.82,7913.18,6490.66,4985.51
2013-04-03,1553.69,12362.2,1983.22,22337.49,7942.35,6420.28,4957.68
2013-04-04,1559.98,12634.54,1959.45,22337.49,7942.35,6344.12,4913.481
2013-04-05,1553.28,12833.64,1927.23,21726.9,7942.35,6249.78,4891.425
2013-04-08,1563.07,13192.59,1918.69,21718.05,7752.79,6276.94,4905.486
2013-04-09,1568.61,13192.35,1920.74,21870.34,7728.54,6313.21,4976.839
2013-04-10,1587.73,13288.13,1935.58,22034.56,7752.8,6387.37,4967.995
2013-04-11,1593.37,13549.16,1949.8,22101.27,7857.98,6416.14,5007.069
2013-04-12,1588.85,13485.14,1924.23,22089.05,7821.63,6384.39,5013.535
2013-04-15,1552.36,13275.66,1920.45,21772.67,7763.53,6343.6,4967.908
2013-04-16,1574.57,13221.44,1922.21,21672.03,7801.05,6304.58,4950.846
2013-04-17,1552.01,13382.89,1923.84,21569.67,7809.07,6244.21,5004.555
2013-04-18,1541.61,13220.07,1900.06,21512.52,7791.35,6243.67,4924.416
2013-04-19,1555.25,13316.48,1906.75,22013.57,7930.8,6286.59,4931.911
2013-04-22,1562.5,13568.37,1926.31,22044.37,7970.38,6280.62,4966.551
2013-04-23,1578.78,13529.65,1918.63,21806.61,7942.77,6406.12,5016.233
2013-04-24,1578.79,13843.46,1935.31,22183.05,8023.71,6431.76,5102.43
2013-04-25,1585.16,13926.08,1951.6,22401.24,8021.75,6442.59,5102.43
2013-04-26,1582.24,13884.13,1944.56,22547.71,8022.06,6426.42,5097.508
2013-04-29,1593.61,13884.13,1940.7,22580.77,8029.74,6458.02,5125.806
2013-04-30,1597.57,13860.86,1963.95,22737.01,8093.66,6430.12,5191.219
2013-05-01,1582.7,13799.35,1963.95,22737.01,8093.66,6451.29,5166.182
2013-05-02,1597.59,13694.04,1957.21,22668.3,8128.51,6460.71,5129.965
2013-05-03,1614.42,13694.04,1965.71,22689.96,8135.03,6521.46,5129.499
2013-05-06,1617.5,13694.04,1961.48,22915.09,8169.05,6521.46,5156.202
2013-05-07,1625.96,14180.24,1954.35,23047.09,8163.06,6557.3,5143.735
2013-05-08,1632.69,14285.69,1956.45,23244.35,8267.09,6583.48,5199.75
2013-05-09,1626.67,14191.48,1979.45,23211.48,8285.89,6592.74,5198.381
2013-05-10,1633.7,14607.54,1944.75,23321.22,8280.26,6624.98,5206.091
2013-05-13,1633.77,14782.21,1948.7,22989.81,8248.32,6631.76,5210.336
2013-05-14,1650.34,14758.42,1968.83,22930.28,8251.82,6686.06,5220.987
2013-05-15,1658.78,15096.03,1971.26,23044.24,8318.59,6693.55,5191.658
2013-05-16,1650.47,15037.24,1986.81,23082.68,8390.05,6687.8,5165.66
2013-05-17,1667.47,15138.12,1986.81,23082.68,8368.19,6723.06,5180.774
2013-05-20,1666.29,15360.81,1982.43,23493.03,8377.05,6755.63,5209.035
2013-05-21,1669.16,15381.02,1981.09,23366.37,8383.05,6803.87,5180.057
2013-05-22,1655.35,15627.26,1993.83,23261.08,8398.84,6840.27,5165.365
2013-05-23,1650.51,14483.98,1969.19,22669.68,8237.83,6696.79,5062.446
2013-05-24,1649.6,14612.45,1973.45,22618.67,8209.78,6654.34,4983.499
2013-05-28,1660.06,14311.98,1986.22,22924.25,8263.05,6762.01,4970.652
2013-05-29,1648.36,14326.46,2001.2,22554.93,8337.9,6627.17,4974.728
2013-05-30,1654.41,13589.03,2000.1,22484.31,8243.29,6656.99,4930.682
2013-05-31,1630.74,13774.54,2001.05,22392.16,8254.8,6583.09,4926.569
2013-06-03,1640.42,13261.82,1989.57,22282.19,8201.02,6525.12,4888.308
2013-06-04,1631.38,13533.76,1989.51,22285.52,8191.22,6558.58,4900.808
2013-06-05,1608.9,13014.87,1959.19,22069.24,8181.91,6419.31,4835.206
2013-06-06,1622.56,12904.02,1959.19,21838.43,8096.14,6336.11,4781.172
2013-06-07,1643.38,12877.53,1923.85,21575.26,8095.2,6411.99,4737.703
2013-06-10,1642.81,13514.2,1932.7,21615.09,8160.55,6400.45,4737.703
2013-06-11,1626.13,13317.62,1920.68,21354.66,8116.15,6340.08,4757.06
2013-06-12,1612.52,13289.32,1909.91,21354.66,8116.15,6299.45,4724.453
2013-06-13,1636.36,12445.38,1882.73,20887.04,7951.66,6304.63,4695.76
2013-06-14,1626.73,12686.52,1889.24,20969.14,7937.74,6308.26,4791.757
2013-06-17,1639.04,13033.12,1883.1,21225.9,7992.89,6330.49,4825.882
2013-06-18,1651.81,13007.28,1900.62,21225.88,8011.02,6374.21,4814.35
2013-06-19,1628.93,13245.22,1888.31,20986.89,8007.39,6348.82,4861.381
2013-06-20,1588.19,13014.58,1850.49,20382.87,7898.91,6159.51,4758.388
2013-06-21,1592.43,13230.13,1822.83,20263.31,7793.31,6116.17,4738.8
2013-06-24,1573.09,13062.78,1799.01,19813.98,7758.03,6029.1,4669.144
2013-06-25,1588.03,12969.34,1780.63,19855.72,7663.23,6101.91,4655.96
2013-06-26,1603.26,12834.01,1783.45,20338.55,7784.8,6165.48,4731.715
2013-06-27,1613.2,13213.55,1834.7,20440.08,7883.9,6243.4,4811.281
2013-06-28,1606.28,13677.32,1863.32,20803.29,8062.21,6215.47,4802.591
2013-07-01,1614.96,13852.5,1855.73,20803.29,8036.0,6307.78,4710.289
2013-07-02,1614.08,14098.74,1855.02,20658.65,8015.86,6303.94,4834.003
2013-07-03,1615.41,14055.56,1824.66,20147.31,7911.42,6229.87,4744.125
2013-07-05,1631.89,14309.97,1833.31,20854.67,8001.82,6375.52,4841.748
2013-07-08,1640.46,14109.34,1816.85,20582.19,7886.34,6450.07,4809.53
2013-07-09,1652.32,14472.9,1830.35,20683.01,7971.18,6513.08,4881.654
2013-07-10,1652.62,14416.6,1824.16,20904.56,8011.69,6504.96,4901.356
2013-07-11,1675.02,14472.58,1877.6,21437.49,8179.54,6543.41,4965.7
2013-07-12,1680.19,14506.25,1869.98,21277.28,8220.49,6544.94,4973.885
2013-07-15,1682.5,14506.25,1875.16,21303.31,8254.68,6586.11,4981.106
2013-07-16,1676.26,14599.12,1866.36,21312.38,8260.11,6556.35,4986.017
2013-07-17,1680.91,14615.04,1887.49,21371.87,8258.95,6571.93,4981.684
2013-07-18,1689.37,14808.5,1875.48,21345.22,8194.88,6634.36,4993.423
2013-07-19,1692.09,14589.91,1871.41,21362.42,8062.03,6630.67,4972.093
2013-07-22,1695.53,14658.04,1880.35,21416.5,8105.45,6623.17,5001.864
2013-07-23,1692.39,14778.51,1904.15,21915.42,8214.65,6597.44,5017.11
2013-07-24,1685.94,14731.28,1912.08,21968.93,8196.19,6620.43,5035.072
2013-07-25,1690.25,14562.93,1909.61,21900.96,8163.58,6587.95,5035.612
2013-07-26,1691.65,14129.98,1910.81,21968.95,8149.4,6554.79,5042.026
2013-07-29,1685.33,13661.13,1899.89,21850.15,8084.5,6560.25,5046.327
2013-07-30,1685.96,13869.82,1917.05,21953.96,8163.55,6570.95,5047.242
2013-07-31,1685.73,13668.32,1914.03,21883.66,8107.94,6621.06,5051.978
2013-08-01,1706.87,14005.77,1920.74,22088.79,8056.22,6681.98,5061.49
2013-08-02,1709.67,14466.16,1923.38,22190.97,8099.88,6647.87,5116.762
2013-08-05,1707.14,14258.04,1916.22,22222.01,8138.63,6619.58,5111.251
2013-08-06,1697.37,14401.06,1906.62,21923.7,8038.91,6604.21,5105.629
2013-08-07,1690.91,13824.94,1878.33,21588.84,7921.29,6511.21,5011.299
2013-08-08,1697.48,13605.56,1883.97,21655.88,7907.67,6529.68,5064.799
2013-08-09,1691.42,13615.19,1880.71,21807.56,7856.14,6583.39,5055.211
2013-08-12,1689.47,13519.43,1884.83,22271.28,7903.38,6574.34,5108.653
2013-08-13,1694.16,13867.0,1913.03,22541.13,7986.27,6611.94,5157.701
2013-08-14,1685.39,14050.16,1923.91,22541.13,7951.33,6587.43,5157.419
2013-08-15,1661.32,13752.94,1923.91,22539.25,7887.26,6483.34,5152.367
2013-08-16,1655.83,13650.11,1920.11,22517.81,7925.0,6499.99,5113.86
2013-08-19,1646.06,13758.13,1917.64,22463.7,7900.21,6465.73,5112.531
2013-08-20,1652.35,13396.38,1887.85,21970.29,7832.65,6453.46,5078.179
2013-08-21,1642.8,13424.33,1867.46,21817.73,7832.65,6390.84,5099.991
2013-08-22,1656.96,13365.17,1849.12,21895.4,7814.38,6446.87,5075.749
2013-08-23,1663.5,13660.55,1870.16,21863.51,7873.31,6492.1,5123.361
2013-08-26,1656.78,13636.28,1887.86,22005.32,7894.97,6492.1,5135.403
2013-08-27,1630.48,13542.37,1885.84,21874.77,7820.84,6440.97,5141.216
2013-08-28,1634.96,13338.46,1884.52,21524.65,7824.54,6430.06,5087.163
2013-08-29,1638.17,13459.71,1907.54,21704.78,7917.66,6483.05,5092.411
2013-08-30,1632.97,13388.86,1926.36,21731.37,8021.89,6412.93,5134.957
2013-09-03,1639.77,13978.44,1933.74,22394.58,8088.37,6468.41,5196.568
2013-09-04,1653.08,14053.87,1933.03,22326.22,8083.44,6474.74,5161.637
2013-09-05,1655.08,14064.82,1951.65,22597.97,8169.1,6532.44,5142.513
2013-09-06,1655.17,13860.81,1955.31,22621.22,8164.2,6547.33,5144.991
2013-09-09,1671.71,14205.23,1974.67,22750.65,8192.11,6530.74,5181.469
2013-09-10,1683.99,14423.36,1994.06,22976.65,8208.77,6583.99,5201.167
2013-09-11,1689.13,14425.07,2003.85,22937.14,8208.99,6588.43,5234.387
2013-09-12,1683.42,14387.27,2004.06,22953.72,8225.36,6588.98,5242.536
2013-09-13,1687.99,14404.67,1994.32,22915.28,8168.2,6583.8,5219.626
2013-09-16,1697.6,14404.67,2013.37,23252.41,8255.34,6622.86,5247.988
